filepath,true_label,n_steps,prediction,reasoning,roc_probability,success,error,api_time,confidence_score,actual_steps,enough_steps,rule_details,rule_score
vasp-data-files/101100110111111001010101/OSZICAR,0,100,0,可能不收敛(得分=0.415)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.002); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010833740234375,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.002)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=3.09e-02<7e-02)，但能量未收敛(dE=9.86e-02)""}}",0.415
vasp-data-files/111010000101010010101110/OSZICAR,1,100,1,可能收敛(得分=0.615)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010554790496826172,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.27e-03<6e-03, rms=4.67e-03<7e-02)""}}",0.615
vasp-data-files/101100010110110001010100/OSZICAR,1,100,1,可能收敛(得分=0.520)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.001)，当前dE=3.09e-01较大; 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.006); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010721683502197266,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.39999999999999997, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.001)，当前dE=3.09e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.006)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=4.76e-02<7e-02)，但能量未收敛(dE=3.09e-01)""}}",0.52
vasp-data-files/111010001000000111111000/OSZICAR,0,100,1,可能收敛(得分=0.595)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.002); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.007); 震荡检测规则: 严重震荡(比例=0.88),,True,,0.0010595321655273438,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.002)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.007)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.88)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.60e-02<7e-02)，但能量未收敛(dE=6.54e-02)""}}",0.595
vasp-data-files/110100011100111100100000/OSZICAR,0,100,1,可能收敛(得分=0.670)。详细: 能量收敛趋势规则: 能量变化呈下降趋势(trend_score=0.044); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010590553283691406,6,100,True,"{""能量收敛趋势规则"": {""score"": 1.0, ""weight"": 0.25, ""reason"": ""能量变化呈下降趋势(trend_score=0.044)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=3.57e-02<7e-02)，但能量未收敛(dE=1.34e-02)""}}",0.6699999999999999
vasp-data-files/111110001100010000111110/OSZICAR,1,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.88),,True,,0.0010600090026855469,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.88)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=6.77e-04<6e-03, rms=1.88e-03<7e-02)""}}",0.715
vasp-data-files/100000110100111111010001/OSZICAR,1,100,0,可能不收敛(得分=0.490)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.001056671142578125,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=3.87e-02<7e-02)，但能量未收敛(dE=2.30e-02)""}}",0.49
vasp-data-files/101110000001100001100001/OSZICAR,0,100,0,很可能不收敛(得分=0.340)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.008)，当前dE=3.93e-01较大; 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.002); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010957717895507812,3,100,True,"{""能量收敛趋势规则"": {""score"": 0.0, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.008)，当前dE=3.93e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.002)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=5.70e-02<7e-02)，但能量未收敛(dE=3.93e-01)""}}",0.33999999999999997
vasp-data-files/111101000101011101110000/OSZICAR,0,100,1,可能收敛(得分=0.670)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0011065006256103516,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.59e-02<7e-02)，但能量未收敛(dE=3.27e-02)""}}",0.6699999999999999
vasp-data-files/101111000100111010100011/OSZICAR,1,100,1,可能收敛(得分=0.690)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.001056671142578125,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=3.03e-03<6e-03, rms=1.03e-02<7e-02)""}}",0.69
vasp-data-files/110101100010001010011111/OSZICAR,0,100,0,很可能不收敛(得分=0.355)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.005); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.001068115234375,3,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.005)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 0.3, ""weight"": 0.4, ""reason"": ""均未达到收敛标准(dE=3.67e-02, rms=7.18e-02)""}}",0.355
vasp-data-files/100001010110001011010101/OSZICAR,1,100,1,很可能收敛(得分=0.715)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010492801666259766,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.25e-04<6e-03, rms=1.27e-03<7e-02)""}}",0.715
vasp-data-files/110010001001100111111001/OSZICAR,1,100,1,可能收敛(得分=0.615)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.75),,True,,0.0010542869567871094,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.18e-04<6e-03, rms=2.22e-03<7e-02)""}}",0.615
vasp-data-files/111111001000011110110001/OSZICAR,1,100,0,可能不收敛(得分=0.495)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000); 震荡检测规则: 严重震荡(比例=0.50),,True,,0.0010879039764404297,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.50)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=6.12e-03<7e-02)，但能量未收敛(dE=7.15e-03)""}}",0.49499999999999994
vasp-data-files/100001111101001011011111/OSZICAR,1,100,1,很可能收敛(得分=0.880)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000)，当前dE=3.48e-05很小; 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000)，当前rms=5.61e-04很小; 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0010843276977539062,8,100,True,"{""能量收敛趋势规则"": {""score"": 0.8999999999999999, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)，当前dE=3.48e-05很小""}, ""电荷密度收敛趋势规则"": {""score"": 0.8999999999999999, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)，当前rms=5.61e-04很小""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=3.48e-05<6e-03, rms=5.61e-04<7e-02)""}}",0.88
vasp-data-files/101100110110100100000001/OSZICAR,1,100,0,很可能不收敛(得分=0.340)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.018)，当前dE=2.26e-01较大; 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.010); 震荡检测规则: 严重震荡(比例=0.62),,True,,0.0010671615600585938,3,100,True,"{""能量收敛趋势规则"": {""score"": 0.0, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.018)，当前dE=2.26e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.010)""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.62)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=5.96e-02<7e-02)，但能量未收敛(dE=2.26e-01)""}}",0.33999999999999997
vasp-data-files/100110100101011100100000/OSZICAR,1,100,1,很可能收敛(得分=0.790)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000); 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0010907649993896484,7,100,True,"{""能量收敛趋势规则"": {""score"": 0.7, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=2.49e-04<6e-03, rms=4.99e-03<7e-02)""}}",0.79
vasp-data-files/100011011101001010011111/OSZICAR,1,100,1,可能收敛(得分=0.595)。详细: 能量收敛趋势规则: 能量变化呈轻微下降趋势(trend_score=0.028)，当前dE=1.60e-01较大; 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.001); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0010886192321777344,5,100,True,"{""能量收敛趋势规则"": {""score"": 0.39999999999999997, ""weight"": 0.25, ""reason"": ""能量变化呈轻微下降趋势(trend_score=0.028)，当前dE=1.60e-01较大""}, ""电荷密度收敛趋势规则"": {""score"": 0.7, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=2.45e-02<7e-02)，但能量未收敛(dE=1.60e-01)""}}",0.595
vasp-data-files/111011110001111110010000/OSZICAR,0,100,0,可能不收敛(得分=0.490)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.001); 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.001); 震荡检测规则: 存在一定震荡(比例=0.38),,True,,0.0010616779327392578,4,100,True,"{""能量收敛趋势规则"": {""score"": 0.3, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.001)""}, ""电荷密度收敛趋势规则"": {""score"": 0.3, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.001)""}, ""震荡检测规则"": {""score"": 0.5, ""weight"": 0.15, ""reason"": ""存在一定震荡(比例=0.38)""}, ""收敛阈值规则"": {""score"": 0.7, ""weight"": 0.4, ""reason"": ""电荷密度已收敛(rms=1.74e-02<7e-02)，但能量未收敛(dE=2.45e-02)""}}",0.49
vasp-data-files/101001101101011010111100/OSZICAR,1,100,1,很可能收敛(得分=0.875)。详细: 能量收敛趋势规则: 能量变化呈轻微稳定趋势(trend_score=0.000)，当前dE=1.59e-05很小; 电荷密度收敛趋势规则: 电荷密度残差趋势不明确(trend_score=-0.000)，当前rms=9.45e-04很小; 震荡检测规则: 震荡轻微(比例=0.12),,True,,0.0011107921600341797,8,100,True,"{""能量收敛趋势规则"": {""score"": 0.8999999999999999, ""weight"": 0.25, ""reason"": ""能量变化呈轻微稳定趋势(trend_score=0.000)，当前dE=1.59e-05很小""}, ""电荷密度收敛趋势规则"": {""score"": 0.5, ""weight"": 0.2, ""reason"": ""电荷密度残差趋势不明确(trend_score=-0.000)，当前rms=9.45e-04很小""}, ""震荡检测规则"": {""score"": 1.0, ""weight"": 0.15, ""reason"": ""震荡轻微(比例=0.12)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=1.59e-05<6e-03, rms=9.45e-04<7e-02)""}}",0.875
vasp-data-files/111011010100100010111110/OSZICAR,1,100,1,很可能收敛(得分=0.705)。详细: 能量收敛趋势规则: 能量变化趋势不明确(trend_score=-0.000)，当前dE=2.69e-05很小; 电荷密度收敛趋势规则: 电荷密度残差呈轻微稳定趋势(trend_score=0.000)，当前rms=6.24e-04很小; 震荡检测规则: 严重震荡(比例=0.75),,True,,0.001096963882446289,6,100,True,"{""能量收敛趋势规则"": {""score"": 0.5, ""weight"": 0.25, ""reason"": ""能量变化趋势不明确(trend_score=-0.000)，当前dE=2.69e-05很小""}, ""电荷密度收敛趋势规则"": {""score"": 0.8999999999999999, ""weight"": 0.2, ""reason"": ""电荷密度残差呈轻微稳定趋势(trend_score=0.000)，当前rms=6.24e-04很小""}, ""震荡检测规则"": {""score"": 0.0, ""weight"": 0.15, ""reason"": ""严重震荡(比例=0.75)""}, ""收敛阈值规则"": {""score"": 1.0, ""weight"": 0.4, ""reason"": ""已达到收敛标准(dE=2.69e-05<6e-03, rms=6.24e-04<7e-02)""}}",0.7050000000000001
